Mês,Ano,Instalação Portuária,Nome do Berço,Terminal,Mercadoria-Capítulo (SH2),Quantidade de Conteiner (u),Quantidade TEU,Somatório Peso Bruto Conteiner (t),Somatório Carga Geral Solta (t),Somatório Granel Sólido (t),Somatório Granel Líquido (t),Somatório de Carga Bruta (t)
8,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"42297,76","42297,76"
8,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"22033,88","22033,88"
8,2019,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"147612,72","147612,72"
8,2019,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"396995,49","396995,49"
8,2019,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"585459,19","585459,19"
8,2019,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"540820,04","540820,04"
8,2019,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,187,229,4309,0,0,0,"4309,16"
8,2019,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,14086,24065,255703,0,0,0,"255702,87"
8,2019,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,10171,17525,203716,0,0,0,"203716,48"
8,2019,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,52500,0,52500
8,2019,Suape,Porto Interno - Berço 04,Cais 4,"Ferro fundido, ferro e aço",0,0,0,"5635,65",0,0,"5635,65"
8,2019,Suape,Porto Interno - Berço 04,Cais 4,"Obras de ferro fundido, ferro ou aço",0,0,0,"1556,13",0,0,"1556,13"
8,2019,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"551,13",0,0,"551,13"
8,2019,Suape,Porto Interno - Berço 05,Cais 5,"Ferro fundido, ferro e aço",0,0,0,"17330,68",0,0,"17330,68"
8,2019,Suape,Porto Interno - Berço 05,Cais 5,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",0,0,0,"925,79",0,0,"925,79"
8,2019,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"4167,12",0,0,"4167,12"
9,2019,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,"31096,28",0,0,"31096,28"
9,2019,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"27550,3","27550,3"
9,2019,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"95708,78","95708,78"
9,2019,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"8546,19","8546,19"
9,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"19867,81","19867,81"
9,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"52177,36","52177,36"
9,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"56103,1","56103,1"
9,2019,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"107817,42","107817,42"
9,2019,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"256244,22","256244,22"
9,2019,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"682534,52","682534,52"
9,2019,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"366523,51","366523,51"
9,2019,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,963,1482,11169,0,0,0,"11169,48"
9,2019,Suape,Porto Interno - Berço 01,Cais 1,"Ferro fundido, ferro e aço",963,1482,11169,0,0,0,"16384,34"
9,2019,Suape,Porto Interno - Berço 01,Cais 1,"Obras de ferro fundido, ferro ou aço",963,1482,11169,0,0,0,"6821,54"
9,2019,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,17516,29266,334083,0,0,0,"334082,8"
9,2019,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,6904,12358,146676,0,0,0,"146675,61"
9,2019,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,27500,0,27500
9,2019,Suape,Porto Interno - Berço 04,Cais 4,"Ferro fundido, ferro e aço",0,0,0,"10948,02",0,0,"10948,02"
9,2019,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"1180,47",0,0,"1180,47"
9,2019,Suape,Porto Interno - Berço 05,Cais 5,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",0,0,0,"1013,6",0,0,"1013,6"
9,2019,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"5621,86",0,0,"5621,86"
10,2019,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,0,0,0,0,0,"10057,16","10057,16"
10,2019,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"50233,11","50233,11"
10,2019,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"53572,96","53572,96"
10,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"12091,7","12091,7"
10,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"55227,82","55227,82"
10,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"19164,88","19164,88"
10,2019,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"215203,78","215203,78"
10,2019,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"301801,2","301801,2"
10,2019,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"627437,09","627437,09"
10,2019,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"359763,16","359763,16"
10,2019,Suape,Porto Interno - Berço 01,Cais 1,"Ferro fundido, ferro e aço",0,0,0,"13417,28",0,0,"13417,28"
10,2019,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,19392,32751,367273,0,0,0,"367273,12"
10,2019,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,4488,7880,91623,0,0,0,"91622,76"
10,2019,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,43202,0,"43201,75"
10,2019,Suape,Porto Interno - Berço 04,Cais 4,"Ferro fundido, ferro e aço",0,0,0,"2736,82",0,0,"2736,82"
10,2019,Suape,Porto Interno - Berço 04,Cais 4,"Obras de ferro fundido, ferro ou aço",0,0,0,"1945,16",0,0,"1945,16"
10,2019,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"2015,85",0,0,"2015,85"
10,2019,Suape,Porto Interno - Berço 05,Cais 5,"Ferro fundido, ferro e aço",0,0,0,"10395,43",0,0,"10395,43"
10,2019,Suape,Porto Interno - Berço 05,Cais 5,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",0,0,0,"431,93",0,0,"431,93"
10,2019,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"2514,89",0,0,"2514,89"
11,2019,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,Açúcares e produtos de confeitaria,0,0,0,"9028,8",0,0,"9028,8"
11,2019,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,Papel e cartão,0,0,0,"0,58",0,0,"0,58"
11,2019,Suape,Cais de Múltiplos Usos - Berço - Oeste,,Açúcares e produtos de confeitaria,0,0,0,"14094,96",0,0,"14094,96"
11,2019,Suape,Cais de Múltiplos Usos - Berço - Oeste,,Papel e cartão,0,0,0,"0,9",0,0,"0,9"
11,2019,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação",0,0,0,0,0,"78975,05","78975,05"
11,2019,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"31843,45","31843,45"
11,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"18742,76","18742,76"
11,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"34782,79","34782,79"
11,2019,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação",0,0,0,0,0,"87350,29","87350,29"
11,2019,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação",0,0,0,0,0,"264695,1","264695,1"
11,2019,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação",0,0,0,0,0,"581294,05","581294,05"
11,2019,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação",0,0,0,0,0,"481821,02","481821,02"
11,2019,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,12584,21122,"244935,14",0,0,0,"244935,14"
11,2019,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,12586,22383,"247491,33",0,0,0,"247491,33"
11,2019,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,29902,0,29902
11,2019,Suape,Porto Interno - Berço 04,Cais 4,"Máquinas, aparelhos e materiais elétricos, e suas partes",0,0,0,"437,5",0,0,"437,5"
11,2019,Suape,Porto Interno - Berço 04,Cais 4,"Obras de ferro fundido, ferro ou aço",0,0,0,"2723,22",0,0,"2723,22"
11,2019,Suape,Porto Interno - Berço 04,Cais 4,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",0,0,0,"349,65",0,0,"349,65"
11,2019,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"2449,29",0,0,"2449,29"
11,2019,Suape,Porto Interno - Berço 05,Cais 5,"Ferro fundido, ferro e aço",0,0,0,"1849,31",0,0,"1849,31"
11,2019,Suape,Porto Interno - Berço 05,Cais 5,"Máquinas, aparelhos e materiais elétricos, e suas partes",0,0,0,"537,14",0,0,"537,14"
11,2019,Suape,Porto Interno - Berço 05,Cais 5,"Obras de ferro fundido, ferro ou aço",0,0,0,0,0,0,"3142,44"
11,2019,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,0,0,0,"1240,27"
12,2019,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,Açúcares e produtos de confeitaria,0,0,0,"17054,4",0,0,"17054,4"
12,2019,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,0,0,0,0,0,"17962,77","17962,77"
12,2019,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"10264,46","10264,46"
12,2019,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"109362,89","109362,89"
12,2019,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos diversos das indústrias químicas,0,0,0,0,0,"3359,57","3359,57"
12,2019,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"9951,64","9951,64"
12,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"4036,69","4036,69"
12,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"57081,35","57081,35"
12,2019,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"16111,07","16111,07"
12,2019,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"182850,33","182850,33"
12,2019,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"184025,37","184025,37"
12,2019,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"575018,85","575018,85"
12,2019,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"251753,94","251753,94"
12,2019,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,8076,13922,141296,0,0,0,141296
12,2019,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,16730,28674,"340564,61",0,0,0,"340564,61"
12,2019,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,27500,0,27500
12,2019,Suape,Porto Interno - Berço 04,Cais 4,"Ferro fundido, ferro e aço",0,0,0,"5438,05",0,0,"5438,05"
12,2019,Suape,Porto Interno - Berço 04,Cais 4,"Obras de ferro fundido, ferro ou aço",0,0,0,"10112,08",0,0,"10112,08"
12,2019,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"3478,01",0,0,"3478,01"
12,2019,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"5319,34",0,0,"5319,34"
,,,,,Total:,259807,479268,"5409745,08","391649,28",459793,"17634628,27","23901066,46"
