Mês,Ano,Instalação Portuária,Nome do Berço,Terminal,Mercadoria-Capítulo (SH2),Quantidade de Conteiner (u),Quantidade TEU,Somatório Peso Bruto Conteiner (t),Somatório Carga Geral Solta (t),Somatório Granel Sólido (t),Somatório Granel Líquido (t),Somatório de Carga Bruta (t)
7,2020,Suape,Porto Interno - Berço 05,Cais 5,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",0,0,0,"156,34",0,0,"156,34"
7,2020,Suape,Porto Interno - Berço 05,Cais 5,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",0,0,0,244,0,0,244
7,2020,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"778,25",0,0,"778,25"
8,2020,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"115162,34","115162,34"
8,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"29145,55","29145,55"
8,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"98080,62","98080,62"
8,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"12681,7","12681,7"
8,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"9017,81","9017,81"
8,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"44367,74","44367,74"
8,2020,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"126357,55","126357,55"
8,2020,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"165732,23","165732,23"
8,2020,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"584195,88","584195,88"
8,2020,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"304466,7","304466,7"
8,2020,Suape,Porto Interno - Berço 01,Cais 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"77902,58","77902,58"
8,2020,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,194,269,"4750,26",0,0,0,"4750,26"
8,2020,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,16433,26844,"325426,13",0,0,0,"325426,13"
8,2020,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,7680,13311,"150016,42",0,0,0,"150016,42"
8,2020,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,"26736,24",0,"26736,24"
8,2020,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"3603,36",0,0,"3603,36"
8,2020,Suape,Porto Interno - Berço 05,Cais 5,"Ferro fundido, ferro e aço",0,0,0,"5333,21",0,0,"5333,21"
8,2020,Suape,Porto Interno - Berço 05,Cais 5,"Obras de ferro fundido, ferro ou aço",0,0,0,"7984,56",0,0,"7984,56"
8,2020,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"1957,81",0,0,"1957,81"
9,2020,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"17989,13","17989,13"
9,2020,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,0,0,0,0,0,"10011,77","10011,77"
9,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"21999,5","21999,5"
9,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"53182,34","53182,34"
9,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"32723,11","32723,11"
9,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"2432,18","2432,18"
9,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"61209,27","61209,27"
9,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"35842,66","35842,66"
9,2020,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"110816,94","110816,94"
9,2020,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"141192,16","141192,16"
9,2020,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"693294,18","693294,18"
9,2020,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"227174,4","227174,4"
9,2020,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,399,584,"9514,74",0,0,0,"9514,74"
9,2020,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,18548,31160,"387169,64",0,0,0,"387169,64"
9,2020,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,4474,7659,"100630,11",0,0,0,"100630,11"
9,2020,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,"63606,82",0,"63606,82"
9,2020,Suape,Porto Interno - Berço 04,Cais 4,"Ferro fundido, ferro e aço",0,0,0,"4081,42",0,0,"4081,42"
9,2020,Suape,Porto Interno - Berço 05,Cais 5,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"3417,37","3417,37"
9,2020,Suape,Porto Interno - Berço 05,Cais 5,"Ferro fundido, ferro e aço",0,0,0,"18096,09",0,0,"18096,09"
9,2020,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"5266,39",0,0,"5266,39"
10,2020,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,"31439,04","128209,44","159648,48"
10,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"11601,39","11601,39"
10,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"29526,25","29526,25"
10,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos diversos das indústrias químicas,0,0,0,0,0,"7166,4","7166,4"
10,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"35687,79","35687,79"
10,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"12390,48","12390,48"
10,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"36899,41","36899,41"
10,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"15003,47","15003,47"
10,2020,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"113728,44","113728,44"
10,2020,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"184580,77","184580,77"
10,2020,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"559632,72","559632,72"
10,2020,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"469515,88","469515,88"
10,2020,Suape,Porto Interno - Berço 01,Cais 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"37844,53","37844,53"
10,2020,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,1100,1647,"23009,32",0,0,0,"23009,32"
10,2020,Suape,Porto Interno - Berço 01,Cais 1,"Obras de ferro fundido, ferro ou aço",0,0,0,"10986,22",0,0,"10986,22"
10,2020,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,17199,29303,"343660,78",0,0,0,"343660,78"
10,2020,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,7458,12864,"147736,72",0,0,0,"147736,72"
10,2020,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,"48750,17",0,"48750,17"
10,2020,Suape,Porto Interno - Berço 04,Cais 4,"Ferro fundido, ferro e aço",0,0,0,"12927,06",0,0,"12927,06"
10,2020,Suape,Porto Interno - Berço 05,Cais 5,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"10249,19","10249,19"
10,2020,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"6644,4",0,0,"6644,4"
11,2020,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,Açúcares e produtos de confeitaria,0,0,0,"7022,4",0,0,"7022,4"
11,2020,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"147562,68","147562,68"
11,2020,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",0,0,0,"0,45",0,0,"0,45"
11,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"12556,06","12556,06"
11,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"40257,22","40257,22"
11,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"64102,24","64102,24"
11,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"27566,29","27566,29"
11,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"67333,7","67333,7"
11,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"24080,74","24080,74"
11,2020,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"139296,46","139296,46"
11,2020,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"208896,87","208896,87"
11,2020,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"697801,59","697801,59"
11,2020,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"167271,67","167271,67"
11,2020,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,848,1370,"17832,71",0,0,0,"17832,71"
11,2020,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,14627,24965,"279885,31",0,0,0,"279885,31"
11,2020,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,10672,18793,"213105,25",0,0,0,"213105,25"
11,2020,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,27500,0,27500
11,2020,Suape,Porto Interno - Berço 04,Cais 4,"Ferro fundido, ferro e aço",0,0,0,"3788,11",0,0,"3788,11"
11,2020,Suape,Porto Interno - Berço 04,Cais 4,"Obras de ferro fundido, ferro ou aço",0,0,0,"4382,3",0,0,"4382,3"
11,2020,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"2908,63",0,0,"2908,63"
11,2020,Suape,Porto Interno - Berço 05,Cais 5,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"13272,37","13272,37"
11,2020,Suape,Porto Interno - Berço 05,Cais 5,"Ferro fundido, ferro e aço",0,0,0,"8182,69",0,0,"8182,69"
11,2020,Suape,Porto Interno - Berço 05,Cais 5,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",0,0,0,"406,4",0,0,"406,4"
11,2020,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"1332,27",0,0,"1332,27"
12,2020,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,Açúcares e produtos de confeitaria,0,0,0,"11548,14",0,0,"11548,14"
12,2020,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"53679,69","53679,69"
12,2020,Suape,Cais de Múltiplos Usos - Berço - Leste,Cais de Múltiplos Usos - CMU,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",0,0,0,"0,96",0,0,"0,96"
12,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"65017,68","65017,68"
12,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"82313,53","82313,53"
12,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos diversos das indústrias químicas,0,0,0,0,0,"5148,97","5148,97"
12,2020,Suape,Pier de Granéis Líquidos 1 - Berço Leste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"8790,4","8790,4"
12,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Bebidas, líquidos alcoólicos e vinagres",0,0,0,0,0,"32950,7","32950,7"
12,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"30055,39","30055,39"
12,2020,Suape,Pier de Granéis Líquidos 1 - Berço Oeste,Píer de Graneis Líquidos 1,Produtos químicos orgânicos,0,0,0,0,0,"84668,76","84668,76"
12,2020,Suape,Pier de Granéis Líquidos 2 - Berço Leste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"33297,13","33297,13"
12,2020,Suape,Pier de Granéis Líquidos 2 - Berço Oeste,Píer de Graneis Líquidos 2,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"201176,92","201176,92"
12,2020,Suape,Pier de Granéis Líquidos 3 - A,Píer de Graneis Líquidos 3A,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"688618,28","688618,28"
12,2020,Suape,Pier de Granéis Líquidos 3 - B,Píer de Graneis Líquidos 3B,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"357097,63","357097,63"
12,2020,Suape,Porto Interno - Berço 01,Cais 1,Açúcares e produtos de confeitaria,0,0,0,"36454,98",0,0,"36454,98"
12,2020,Suape,Porto Interno - Berço 01,Cais 1,Contêineres,3595,6009,"70986,05",0,0,0,"70986,05"
12,2020,Suape,Porto Interno - Berço 01,Cais 1,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",0,0,0,"2057,6",0,0,"2057,6"
12,2020,Suape,Porto Interno - Berço 02 - TECON,Tecon Suape,Contêineres,16611,28615,"326222,12",0,0,0,"326222,12"
12,2020,Suape,Porto Interno - Berço 03 - TECON,Tecon Suape,Contêineres,8148,14733,"165479,79",0,0,0,"165479,79"
12,2020,Suape,Porto Interno - Berço 04,Cais 4,Açúcares e produtos de confeitaria,0,0,0,"7022,4",0,0,"7022,4"
12,2020,Suape,Porto Interno - Berço 04,Cais 4,Cereais,0,0,0,0,27500,0,27500
12,2020,Suape,Porto Interno - Berço 04,Cais 4,"Ferro fundido, ferro e aço",0,0,0,"10455,45",0,0,"10455,45"
12,2020,Suape,Porto Interno - Berço 04,Cais 4,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",0,0,0,"0,32",0,0,"0,32"
12,2020,Suape,Porto Interno - Berço 04,Cais 4,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",0,0,0,"127,45",0,0,"127,45"
12,2020,Suape,Porto Interno - Berço 04,Cais 4,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"3503,3",0,0,"3503,3"
12,2020,Suape,Porto Interno - Berço 05,Cais 5,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",0,0,0,0,0,"185610,71","185610,71"
12,2020,Suape,Porto Interno - Berço 05,Cais 5,"Obras de ferro fundido, ferro ou aço",0,0,0,"6100,4",0,0,"6100,4"
12,2020,Suape,Porto Interno - Berço 05,Cais 5,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",0,0,0,"5512,71",0,0,"5512,71"
,,,,,Total:,286618,484144,"5583586,38","403896,92","588201,61","19122975,35","25698660,26"
